xCoord,yCoord,zCoord,Deformation
-23.9006,8.14057,106.347,-0.0021348
14.0382,20.9016,66.4759,0.000226974
-23.5456,-10.889,73.0937,2.95639e-05
-5.08098,-25.0882,37.8022,0.000349998
8.97318,-24.2989,39.1698,8.72612e-05
25.0506,6.89153,95.1702,-0.000268221
12.5022,-22.3458,60.0986,3.76701e-05
17.1196,-18.5742,78.3369,0.000281096
22.8713,-12.8437,34.7998,8.60691e-05
-13.6685,20.3383,51.4207,6.77109e-05
24.8668,9.14489,53.6007,-5.6982e-05
7.23588,-25.5424,36.9987,3.52859e-05
23.0922,-10.6365,85.2725,7.62939e-06
-24.1311,9.01567,95.112,-0.00020051
6.79508,24.3886,-5.71727,0.00300813
24.5763,-6.07621,101.246,-0.00123656
-4.07651,-25.1052,37.0061,0.000216484
21.8846,-11.0616,44.1808,-4.88758e-06
12.5711,22.4465,4.22341,3.33786e-05
-25.6247,5.98361,18.2629,-8.38041e-05
-7.64108,24.1447,99.9111,4.18425e-05
7.87069,24.1907,22.7789,0.00047195
-25.2517,-0.731847,105.416,-0.00298858
24.5938,6.71888,97.9632,-0.00245333
-17.3874,-18.9085,53.9356,0.00052166
-3.97329,24.558,65.8578,0.000257611
-24.2048,-6.78937,4.53177,-0.00012064
15.6892,19.9024,26.2294,0.000489473
-23.6746,-10.7679,92.9629,0.000375748
-14.2432,-21.3026,82.9438,-0.000116348
-9.72461,23.6773,62.9584,8.72612e-05
22.9462,10.4941,37.7249,0.000784159
-1.07701,-25.0914,83.8499,0.000363827
6.14113,-25.3192,58.5385,0.000519633
24.4655,-9.09818,88.2382,-0.000133276
19.0118,-16.3695,24.1842,0.000243783
-24.4258,8.88281,39.8093,-0.000461578
-10.6543,23.25,71.6225,2.21729e-05
23.1587,-8.51308,90.0994,0.000319004
4.07632,-25.2535,44.1726,-0.000222206
19.9615,-15.5727,-0.455631,-0.000730515
19.2381,-15.3024,32.3436,6.41346e-05
-10.8506,23.4756,30.4716,3.0756e-05
-8.08715,-24.8363,58.65,-0.000306249
-13.064,21.4811,88.849,0.000286102
10.4225,-22.6792,13.33,-0.000108719
21.6177,-14.535,41.5096,0.000211
25.782,7.15296,81.095,-3.12328e-05
25.2913,-0.369065,105.927,0.000388622
-25.5835,6.02161,77.2922,-0.000145435
8.65969,-23.8535,42.0627,0.000118017
18.6965,-16.2463,98.4947,-0.00142837
-14.5522,20.0022,77.426,0.000107288
-2.04791,25.2599,-7.23474,0.000308752
8.78078,23.9634,47.1539,0.000480652
8.79499,23.7873,50.7475,0.0066247
5.23538,-25.1899,10.3752,4.31538e-05
16.054,-18.9226,76.0723,8.67844e-05
23.1428,-9.38418,45.6365,0.00020349
-25.6173,6.00829,32.6057,0.000302434
24.8573,2.99866,62.2706,0.000230312
-23.2957,10.5627,3.47812,-0.000876188
-24.7532,-9.05289,80.2574,0.000371456
2.07908,-25.9483,26.9084,0.000107527
15.6274,-19.825,56.506,-0.0001266
7.18493,-25.1437,69.2993,9.5129e-05
-25.3422,7.19523,81.5914,5.62668e-05
-25.2671,5.13498,86.5205,0.000657082
14.5918,20.056,31.1638,0.000128746
-25.5964,8.23725,8.29931,0.000184894
-21.3262,13.2321,97.2368,0.000875115
11.3824,22.6431,-4.30082,-0.000711918
-8.67991,-23.8284,79.4987,0.000200987
15.8426,20.139,71.5205,0.000209808
-13.4854,21.6179,-0.0113145,-0.000688553
-24.9704,3.03415,82.9983,0.000222445
-21.8063,12.2946,24.0368,0.000303268
10.7406,-22.9314,-3.56767,1.97887e-05
-2.96109,25.6237,87.2311,9.46522e-05
-8.85305,23.6344,-5.06367,-0.00306058
25.8301,-1.95119,71.512,6.05583e-05
25.0032,8.17038,9.87785,0.000564575
-21.8954,12.2193,4.19378,0.000917435
-3.07527,-25.0628,70.9428,0.000246763
24.501,3.0225,42.1091,-9.9659e-05
22.0638,13.6442,15.5069,-0.00225067
6.9099,24.0813,88.8086,0.00128436
23.4531,-9.50376,-1.3049,0.00532579
-8.23163,-25.0387,25.6028,3.96967e-05
21.3025,14.3099,59.3375,0.000972748
-4.08839,-25.1376,68.7439,0.000128865
6.30149,26.179,67.4756,0.00202894
12.5651,-22.4478,42.1126,7.36713e-05
-24.8403,7.9516,29.7179,-0.000626564
-25.259,-0.139778,-5.66107,0.00049901
15.7004,-19.859,57.2667,2.64645e-05
15.6922,19.9596,56.3017,0.000294924
25.373,-0.801849,5.5969,-3.79086e-05
-8.77476,24.172,95.6592,-0.000416994
10.5447,-22.8997,17.534,0.000115156
7.18409,25.6555,2.47988,0.000520706
-17.3747,-18.9288,27.3529,0.000309229
-21.8543,12.6762,105.565,0.00159371
10.2491,22.7168,0.715043,0.000185251
-24.7916,4.7251,-4.37069,-0.00228357
-8.14053,-24.7908,27.0531,3.42131e-05
-3.13544,-25.5608,84.5642,-0.000237703
-21.7039,12.1193,11.2366,-0.00167727
-0.954279,-25.1623,10.4907,-0.000306606
-8.84751,23.8047,9.06534,0.000100851
-23.9712,-6.64408,18.6518,-0.000206947
-24.6799,1.89516,9.7724,4.66108e-05
17.5088,19.2341,56.2014,0.000327349
10.5708,-22.9675,24.7594,9.77516e-06
-21.2272,15.5134,34.1837,-0.0017339
19.4544,-18.0736,60.0812,0.000108004
8.82234,-24.1411,35.5355,6.17504e-05
22.5703,12.7651,2.83451,-6.67572e-06
24.6484,3.02953,54.3607,0.00032115
-17.7266,18.0761,100.279,0.00139332
24.9235,-7.0181,29.7106,0.000353336
-0.00209902,24.3722,49.8769,0.000106692
6.9926,24.3296,101.527,0.000616312
-22.8551,-11.692,52.8621,-3.14713e-05
21.2579,14.28,68.6353,0.0012939
-25.2454,-2.13771,-4.16286,0.000540495
-25.8199,4.95285,55.6034,-6.60419e-05
-22.7144,-12.8522,9.29301,0.00012517
-25.317,-0.983355,56.4236,-0.000107765
-24.0663,-6.74344,69.4588,0.000211358
7.03244,-25.4624,95.9623,-0.000188589
-24.3583,1.04393,78.0752,-7.48634e-05
-24.543,-6.79708,63.1064,9.13143e-05
-25.1968,2.94459,51.3301,0.000549793
-0.975265,25.5806,21.2357,0.000351429
-18.6512,18.9912,35.7424,-0.00113046
-25.4845,-0.885659,41.3655,-0.000435591
-24.4847,4.72473,-0.131169,0.00280094
-12.5633,22.3748,61.5505,2.02656e-05
21.7305,14.6602,9.12009,0.000122309
-2.06403,25.5209,65.6769,-4.24385e-05
23.6681,-10.9023,79.9652,5.07832e-05
-24.8644,-4.7633,101.552,-0.000299692
-7.09103,-25.0307,12.0188,0.000178576
23.0124,-10.4479,-4.18165,-0.000453472
-15.9373,20.3676,57.9883,-0.000152588
1.12391,-24.7955,4.04429,0.000170469
-24.6217,7.96975,71.52,-0.000467896
21.6856,13.0509,100.079,0.00107777
19.1875,17.938,49.1917,-4.45843e-05
-22.7235,-10.3731,82.2713,3.00407e-05
22.0438,-13.5491,67.3081,0.000409126
-25.2539,6.91311,0.476953,0.00199246
-13.3532,-21.7334,52.8567,-0.000305295
-20.8586,-15.2485,68.6118,-6.13928e-05
15.6148,19.7267,59.9831,0.000314474
20.7925,-16.5145,73.9118,-3.09944e-06
-14.5211,-21.5237,91.6333,1.71661e-05
25.2747,-1.87948,-5.72768,-0.000373721
16.5796,19.1,101.731,0.00107515
-22.1556,-12.2497,102.009,0.000999331
21.1737,-15.5328,67.4374,0.000826836
14.1087,21.0063,26.9112,0.000213385
25.8756,-0.90974,71.5001,1.5974e-05
-20.6477,-13.8898,23.9208,3.69549e-05
-21.6349,-13.2649,81.5354,0.000341058
-15.4872,-19.6827,2.79492,-0.000438213
16.7579,-18.1886,58.2717,-1.8239e-05
25.6717,6.02503,48.6156,0.000281811
25.5554,-0.962549,51.4018,-2.55108e-05
-0.96334,-25.612,4.21698,-0.000472546
20.7778,-12.8959,64.4927,0.000592351
19.3561,-16.3407,-2.69595,-0.00239885
6.17167,25.9737,27.0096,0.000609636
4.00278,24.8768,40.0831,0.000189781
14.8275,-20.4227,53.0318,0.000189185
18.6444,17.5077,56.1863,0.000208855
-13.4717,20.5324,98.0662,-0.00257182
-10.5014,-22.938,19.1569,0.000164747
-7.06293,-24.886,68.7242,-7.53403e-05
18.6402,17.3701,39.1809,0.000145435
-21.2806,-14.2147,92.0086,6.10352e-05
-24.9353,-1.89393,28.494,0.000324011
-9.64787,-23.3864,-7.30647,-0.000552297
3.13362,-25.1105,-0.903383,0.00164235
23.731,8.6316,51.5361,-0.00019598
-20.7477,13.9946,30.4998,-0.000265598
-5.94626,24.5021,31.1508,0.000193596
11.7487,22.8826,65.8459,-3.40939e-05
7.1981,-25.2063,57.134,6.05583e-05
22.8365,-10.4464,78.735,-0.00017333
21.9249,12.2555,37.7078,0.000656247
-24.9756,7.00182,83.705,-0.000240088
-8.03315,-24.7542,21.2535,2.41995e-05
25.122,-5.11119,88.0613,0.000173807
19.9261,17.1239,59.9906,-3.92199e-05
25.0717,2.9242,45.0475,0.000271797
-22.0377,12.6069,95.1142,-0.000106812
24.8094,-4.92776,89.9996,0.00028491
-14.2572,-20.9183,103.825,0.00043869
-5.08017,24.7944,-2.22441,0.00105906
24.7946,9.11461,28.4131,-0.000179291
5.21539,-25.7262,53.483,-0.00023818
-9.66021,23.4258,55.6871,0.000236034
10.8382,23.4908,70.1821,0.000100374
-3.81174,-25.0482,-1.61074,-0.000541449
0.975217,25.299,9.9476,0.000370502
21.3591,14.4964,0.670344,-0.00238252
-14.5652,19.7546,14.1048,0.000112295
24.8179,-6.94315,16.8345,0.000339985
-4.90968,24.0796,18.2261,0.000273943
-24.9631,9.20222,60.7339,-0.000475645
-5.02355,24.8238,-6.53016,0.000226974
21.2524,-13.1663,91.6891,0.000283718
10.7893,23.245,82.3781,5.05447e-05
23.6988,9.73116,27.0597,0.000161886
24.6633,-9.14881,87.4291,-1.00136e-05
-25.9085,6.03992,80.1304,-0.000164151
-18.1274,-16.871,76.1833,-2.59876e-05
15.7463,-19.9474,31.3752,6.84261e-05
-20.4406,16.2038,16.3579,0.000177145
-22.4223,-11.4069,29.9235,0.00022912
12.3566,22.0455,70.9046,0.000224829
-4.79093,-24.8646,-2.34,-0.00126255
-17.4462,19.1166,92.3522,0.000609398
7.90093,23.8442,91.7553,-0.000304818
25.5733,7.19363,73.1144,7.86781e-05
21.0489,-14.246,36.2976,0.000266314
-25.2438,-4.9413,73.9081,5.43594e-05
-14.3975,-21.3887,89.3754,-4.79221e-05
-8.69498,23.6912,36.2077,-2.25306e-05
-15.352,-21.0631,25.5433,0.00022769
-20.2885,-14.8415,82.9667,0.000333071
10.6896,23.174,48.5248,-0.000285387
20.5962,-15.1507,68.8564,7.37906e-05
-19.9211,-14.6915,44.1298,0.00024271
15.3585,19.3429,27.5635,8.01086e-05
19.1544,17.9607,85.8664,0.000225306
-3.20018,-25.8113,87.5191,-3.33786e-06
3.08915,25.1161,100.589,0.00131023
25.3006,1.18584,2.8314,5.00679e-06
22.918,-10.7634,103.484,0.000114918
-1.05168,-25.2116,52.942,1.19209e-05
8.68563,23.848,2.26105,0.000161648
-14.2848,-20.8813,104.556,3.3617e-05
5.06753,-25.0726,57.8669,0.000438452
14.3204,-21.3573,44.3045,-6.60419e-05
19.7681,-15.7836,42.9213,2.6226e-06
-3.09141,25.4603,13.9866,0.000296116
-1.9782,-26.3238,8.37116,0.000777841
-13.3207,-21.6832,68.689,-9.66787e-05
-24.8096,-3.18452,0.166935,-0.00055027
-20.3836,15.0395,100.256,0.00158143
-25.3862,8.26006,59.9741,-0.000234962
-22.9707,10.5021,70.8531,2.21729e-05
-18.999,17.7644,49.3649,-2.45571e-05
-8.04147,-24.8043,14.1372,0.000292063
20.0433,-17.2134,67.5304,0.000362396
25.5864,4.91371,95.8708,-0.000486374
19.4222,16.2662,103.144,-9.34601e-05
-11.3988,-22.3669,65.828,0.000348449
-15.7185,19.6907,3.53559,0.000110626
26.0528,0.0766812,28.482,0.000665545
25.3437,7.26735,0.576244,0.000189543
-0.977347,25.5509,79.2846,0.000142574
10.6019,22.9472,65.8366,-6.98566e-05
6.8301,24.3414,-7.89846,0.00401044
-8.09334,-23.9899,104.729,0.000487924
-15.7671,-20.052,50.5443,-0.000151396
-10.8947,23.3889,11.1678,3.79086e-05
-18.7078,-17.0584,101.289,0.000116587
25.3369,-1.88055,29.7007,-0.000363708
15.6956,-19.858,53.0519,0.000296116
25.2791,-0.789925,-2.1086,-0.00290823
12.3912,-22.5339,87.4379,-9.53674e-05
2.12175,-25.3123,4.13583,0.000272274
12.3177,21.9799,39.1809,0.000422001
24.4998,-3.94174,15.4826,-1.45435e-05
25.155,-3.02308,82.208,0.000401974
17.4688,18.8403,97.9853,-0.00023365
-15.3616,-19.3671,29.028,3.79086e-05
23.6079,9.64641,49.992,0.00127423
24.3683,3.04541,21.3038,0.000149012
-3.95928,24.1933,44.1236,0.000546336
-14.1988,-21.1521,85.2251,0.000218153
-20.3074,-13.8684,6.56911,4.55379e-05
-24.677,2.93103,2.10933,-0.000355959
25.7424,5.088,14.1743,0.000225306
-22.7792,12.8024,68.0717,0.000506878
-18.4258,18.6048,71.7035,-4.45843e-05
-4.91026,24.3725,23.8083,0.000118017
18.3434,-17.1503,83.324,0.000258207
5.02313,24.7112,24.2829,0.00024724
-12.3391,-22.2891,2.80187,-6.93798e-05
22.5402,-12.6698,48.5663,0.000136375
7.93466,24.0575,100.048,-0.000234365
5.04221,24.4076,98.5005,-0.000123978
8.90276,-23.6971,-2.90005,0.000625134
21.0919,-14.0204,-7.7347,-0.00279176
18.8272,-17.5761,52.4577,0.000458956
-8.68944,-24.0189,47.0826,6.4373e-05
-19.5884,-18.2995,80.6999,-0.000602007
25.2704,1.08491,41.316,0.000344515
-18.603,17.5752,77.6163,-7.70092e-05
12.6402,-22.621,34.9104,3.40939e-05
25.5769,-6.00872,81.3763,6.2108e-05
6.88695,24.198,29.9354,-0.000158787
-8.99105,24.2671,42.6608,-0.000171423
23.6585,-8.97538,104.252,-0.000119925
10.5407,-22.9847,32.0065,8.24928e-05
21.8881,12.2079,82.2722,-0.000371456
21.1529,-15.511,41.5959,0.000623465
-21.0319,-15.4592,59.9375,0.000129104
-13.1428,-21.6908,12.6283,3.8147e-06
-24.1683,-8.89567,9.96779,-0.000151157
20.8696,15.3557,9.72774,0.000664115
-25.9749,-0.88122,81.647,0.00016284
26.0442,-1.94436,64.3567,-9.63211e-05
25.5418,6.03509,63.035,4.99487e-05
-24.5225,0.896963,11.9142,9.67979e-05
-12.5249,21.992,-0.727539,0.000595093
-0.952448,25.6785,54.4417,-0.000108242
21.026,-14.1556,9.94082,0.000139952
-7.24737,-25.6311,39.9571,-0.000146389
17.4831,19.0558,58.5019,-1.7643e-05
-12.6473,-22.6383,60.7643,7.31945e-05
-7.64851,23.468,96.9514,0.00163007
14.0601,-21.0561,52.3309,3.48091e-05
-21.8448,13.6462,94.4422,0.00297987
23.5858,10.94,2.84911,-0.000811577
8.73752,-23.928,53.551,1.04904e-05
19.4891,-18.1477,34.168,-2.19345e-05
25.4041,-1.92196,65.7961,-0.0001899
-16.8457,-18.3954,31.7953,1.71661e-05
-11.7204,22.8612,16.9014,1.14441e-05
20.8817,-14.2061,106.692,0.00100625
23.6729,-8.62851,56.1855,0.000290871
-24.7983,-4.97441,48.6351,6.38962e-05
23.3424,-10.8659,88.2909,8.34465e-06
23.317,-11.9343,41.3753,0.000516295
13.7481,20.4982,39.1463,0.000570774
14.0375,21.0471,45.5458,0.000165224
9.00793,-24.6354,90.1781,-9.94205e-05
25.3482,3.82897,88.863,0.000160694
-1.91475,24.8576,83.0935,0.000440001
-25.1944,-4.96368,51.6513,4.12464e-05
23.9627,-6.64509,76.2311,6.46114e-05
17.3767,-18.9823,80.5821,0.000361443
-17.5819,19.2808,85.3126,5.96046e-06
4.08254,25.0841,87.4579,0.000975132
8.83368,-24.1256,32.6671,0.000762701
-22.9265,11.6681,52.8828,0.000593305
25.8402,0.162092,14.1,-3.96967e-05
22.8921,-10.6888,100.347,-0.00147605
17.5542,-17.6193,57.453,0.000288963
-11.4451,22.8245,98.6806,-0.000335455
25.0242,1.0842,17.0218,0.000381231
18.907,19.16,87.2913,3.33786e-05
25.299,0.997704,81.6936,0.000713587
18.4705,17.2551,-5.8955,0.000251293
0.237485,25.2923,105.939,-2.53916e-05
24.315,-4.85676,39.8277,-1.54972e-05
13.2302,21.8463,-0.0138838,-0.000451088
16.9273,-18.4692,63.9262,-0.000192165
-23.3975,-8.49262,50.803,-6.54459e-05
-25.0968,-4.89166,81.1602,0.000471592
17.3228,-19.1371,93.8814,0.000324488
-18.7121,19.0347,48.6957,-3.15905e-05
20.881,-15.2807,3.28871,-2.09808e-05
-15.3514,-21.1847,31.1257,0.000270963
-4.15042,-25.323,80.2812,0.000183702
23.8544,11.0591,14.8379,-0.00110364
20.2524,16.108,36.196,0.000392914
-17.9672,17.8073,-5.85341,0.000748634
-21.7422,-11.1547,5.77445,-8.34465e-05
25.4827,-0.929613,55.0862,-0.000468493
-14.6083,19.7989,2.87271,0.000831723
23.7458,-10.885,9.23974,0.000118732
6.91353,24.7119,32.6811,-0.000131607
25.4493,-0.930717,80.1897,9.56059e-05
7.16436,-24.993,50.6105,0.000278234
11.1773,-22.0452,37.0304,0.00010097
19.0039,17.8493,32.5102,-0.000192881
25.8851,7.12967,86.7756,9.05991e-05
-9.92586,-23.7773,83.1567,-0.000161648
18.9923,17.8837,39.7877,0.000156403
-4.9837,25.2587,81.5746,-4.79221e-05
-23.7746,-9.75745,35.5998,-2.34842e-05
-5.13722,-25.3468,62.2768,0.00021863
-25.3625,-8.18782,86.0075,0.000501394
25.37,7.07825,59.3811,6.60419e-05
1.03173,-25.1847,26.2509,-0.000104666
3.06727,-25.1909,52.9117,4.8399e-05
18.3388,18.7971,6.78461,-0.000127077
21.6449,14.481,61.5078,9.17912e-05
19.0913,17.6181,95.0921,0.000361443
23.7421,9.72622,42.7635,-0.000211477
7.9303,24.3921,61.5699,-4.05312e-06
-24.7576,9.18408,87.3653,-0.000242233
23.9593,8.74217,37.781,0.000811338
8.4273,23.3379,2.83904,-0.000388861
-8.07361,24.6217,41.1719,6.29425e-05
-25.2956,-3.95985,57.2613,5.37634e-05
14.1846,-20.9709,-2.7584,-0.000302315
-15.4589,20.0502,103.197,-0.000725269
17.3168,-18.6365,3.04356,8.17776e-05
-0.00982266,24.961,74.4251,0.000118375
-16.7889,-18.2394,50.3624,0.000242233
-24.9359,-9.19791,14.977,-0.000247002
-12.0087,22.2021,106.901,-0.00192797
-21.6794,13.2527,45.5999,0.000374913
-22.8121,12.7654,40.5472,-0.000878334
21.7586,-12.2866,82.2335,2.31266e-05
18.7506,-16.1322,44.4142,0.000318408
-23.0004,11.6905,39.889,-0.00316942
8.68731,-23.7347,20.4024,-3.91006e-05
-15.6801,-19.8615,78.0312,0.000109196
-24.1097,8.77893,13.397,0.0002141
-18.1211,-16.9556,19.0085,6.91414e-05
-7.02565,25.2292,48.4635,0.000822783
-13.6911,22.0079,54.2802,0.000167847
-18.7826,-19.0631,61.4279,0.000752568
3.11976,-25.2412,13.3583,0.000147343
8.7758,-23.9933,39.8572,0.000312567
15.8978,20.3371,44.8328,-2.31266e-05
18.5382,19.0155,9.61771,-7.39098e-06
-14.3424,19.7797,91.7138,0.000374556
-3.00538,24.0899,19.2095,-4.86374e-05
13.6252,22.0912,8.36943,0.000361085
-23.472,9.66232,90.1579,-0.000978827
19.729,15.8492,5.54358,-0.000379086
-18.1761,-16.9357,37.3604,2.14577e-06
-15.5206,-19.5924,75.0688,5.96046e-05
-20.2472,14.9061,70.1341,0.000138164
24.3455,1.03861,44.1844,0.000160456
-10.4979,-22.9361,43.4718,-7.43866e-05
-23.792,5.00746,107.183,-0.00503635
21.2873,15.5015,80.1771,-0.000674963
-17.5421,18.9977,54.4263,0.00014329
-13.9063,21.1259,100.127,-0.000344038
-24.0207,-6.70555,83.2461,0.000153303
11.6824,-22.8711,8.43706,0.000293851
25.4152,7.03884,84.602,5.84126e-05
-25.7463,-7.14401,66.6173,0.000794172
-20.862,14.0309,12.7737,-0.000132799
19.7174,-15.8063,105.979,0.000458479
5.05842,25.0207,78.91,-7.43866e-05
-14.1883,20.9488,-2.1423,0.00284135
-14.2401,-20.9288,102.316,0.00139999
20.078,17.3755,15.4157,0.000446081
21.3079,14.395,9.74759,0.000754118
-24.0069,-9.82653,80.3239,0.000181675
-19.1332,18.0368,35.6869,-0.00131011
5.08653,25.402,3.04409,0.000404835
-25.4415,7.01494,13.9903,-1.90735e-05
-21.9351,12.3897,62.9794,-0.000749111
-3.10331,25.1205,-2.90471,-0.000593662
-25.1079,-3.12542,-1.95864,0.000760317
22.9547,10.4136,76.7193,0.00151324
19.4759,18.2855,28.2692,0.000182152
8.90403,24.1916,45.7185,-0.000261307
24.27,-6.99331,100.429,-0.00409949
-15.6203,-19.9285,-5.74594,0.000407696
2.08711,-25.3528,32.6594,2.30074e-05
-25.8879,-1.97901,37.0939,-5.126e-05
-4.10509,25.0097,2.79831,7.9751e-05
25.0168,2.96592,64.4778,0.000194788
25.2575,-1.18486,100.521,-0.000321746
8.55435,-23.6187,47.0646,0.00019908
21.2559,15.5377,41.2415,-0.000499368
25.1428,2.96804,42.7744,-0.000128031
-0.00970289,-25.1184,65.8452,5.36442e-05
24.7429,6.74293,98.7565,0.00122809
-10.3624,23.0998,103.832,0.000262976
-22.0363,12.3239,38.514,-0.00295591
-18.022,17.8022,-3.01149,-0.00114322
21.2321,14.4248,-0.0405414,3.05176e-05
8.77258,23.8278,22.0605,0.000267029
-25.9091,4.9696,70.7832,-5.72205e-06
12.3705,22.0055,83.813,0.000216961
-20.614,-16.2867,87.3198,-9.53674e-05
-5.07511,-24.9883,77.387,0.000178099
10.5193,22.8427,26.9589,-1.16825e-05
11.5909,22.7529,47.0765,-3.23057e-05
-18.3036,-18.3578,88.6509,0.000677705
17.7927,-18.0406,101.52,-0.000362873
21.9049,12.2461,44.0752,0.000497103
25.288,-1.2251,102.855,0.000473976
-1.04161,-25.1293,69.4166,-3.09944e-05
-3.02342,-24.9876,19.1794,0.000243187
-19.2571,-18.0963,53.059,0.000263453
20.2033,-13.5662,32.2206,0.000100613
19.5586,-18.0758,1.79515,0.0001266
-3.12233,-25.7831,79.4913,-0.000136375
-18.5396,-18.8523,85.5846,-0.000767827
-8.69468,23.4327,71.5007,0.000172138
18.0904,-18.1893,71.7722,-0.000114441
-24.5682,6.17565,101.816,-0.00118291
23.4162,-8.7941,95.4601,-0.000295639
-2.94343,-25.0277,6.32622,-0.00255585
24.8049,-2.82348,46.952,0.000211954
11.2315,-22.1985,75.9401,0.000230551
-20.6907,16.4249,67.3851,-0.000437975
24.9498,6.92062,52.3056,0.000123382
-12.2,-22.1681,-0.731441,0.000589132
-17.2355,-18.6415,56.222,0.000497341
17.6432,-18.9794,7.79063,0.00101876
-13.9698,20.794,34.1647,0.000133276
21.4706,14.4371,22.5848,-3.19481e-05
7.99174,-24.8495,87.3336,6.2108e-05
-15.8503,-19.741,102.99,0.000756502
25.1144,-3.22154,103.594,-7.52211e-05
-6.99555,-24.6641,29.8712,-0.00012207
24.8844,1.10944,13.4018,0.000341415
-25.1165,2.94124,19.0623,6.31809e-05
23.9763,8.53231,91.8029,-0.000184536
18.5901,-17.2072,12.9639,6.07967e-05
-25.1981,1.80907,-4.25947,0.000111699
-24.5599,-9.068,14.2199,0.000208139
25.2659,-0.737515,0.732826,0.0015409
17.3666,-18.8484,41.7024,0.000373125
13.4028,21.6275,81.699,-8.09431e-05
1.93763,25.0564,45.6286,0.000326872
20.8369,-15.1292,7.09561,8.60691e-05
-20.6406,-15.1167,42.7025,0.000429153
-25.3428,-8.17506,61.7108,-3.57628e-06
-7.75669,-24.1189,-5.90033,-0.00127256
11.1149,-22.3062,98.7041,0.00299871
-24.4621,8.85814,19.607,-0.000202656
-1.98987,-25.2416,12.686,0.000431657
24.5121,8.97753,27.0321,-3.38554e-05
-3.09209,-25.0778,24.8549,0.00126457
-19.872,15.8977,50.8035,0.0001899
-2.07041,25.6523,52.7097,8.70228e-05
-24.409,-3.87904,28.478,8.66652e-05
-25.4532,-0.965968,72.3132,-6.53267e-05
7.05742,25.2847,20.415,-4.07696e-05
-24.482,-7.86245,43.0602,0.000244498
16.5721,19.4355,68.6019,0.000380039
-23.3184,-9.81254,-2.64296,-0.00202012
6.81645,23.7805,45.208,-4.18425e-05
-20.0285,-13.2294,97.7112,-0.00113237
19.9369,15.9681,45.5269,-0.000215292
-12.2655,22.121,95.1721,-6.58035e-05
4.93014,24.3591,64.548,7.10487e-05
-25.3244,-7.10807,46.2875,0.000233889
24.3192,-8.85301,26.8541,0.00100994
24.76,-3.88219,52.7984,0.000177383
-25.2644,-1.74119,100.186,0.000330687
25.8964,3.83066,77.5232,0.000297427
5.15744,-25.3211,36.21,9.70364e-05
-16.4144,18.8439,8.38429,0.000101447
23.2634,-9.92366,105.797,6.54459e-05
24.796,5.07174,-2.23965,0.00152755
25.4918,-2.04955,91.5871,0.000332236
9.14069,-24.3809,6.22813,8.67844e-05
-14.134,-21.0511,39.2561,6.67572e-05
-20.0388,17.2373,47.1822,-0.000116825
8.6973,23.5109,87.3778,0.000141859
-25.1418,-8.14681,22.8281,0.000209332
14.2088,-21.0104,10.459,-0.000155687
-20.7624,-15.1868,55.6727,-8.33273e-05
9.46766,-23.4533,103.213,0.0022043
-0.973801,24.3975,78.1914,0.000104904
19.2819,18.1359,46.9353,-1.50204e-05
-3.01977,25.6357,42.1526,-0.000194311
21.5876,-14.428,47.0072,-2.43187e-05
-0.0169942,-25.1244,52.8763,0.000174642
-8.63905,-23.8205,41.3783,0.000135422
-7.92027,24.1748,29.6252,0.000744939
24.4649,-4.86619,84.3001,0.000108242
21.7771,-14.6445,34.8952,0.000184774
6.85006,23.9224,76.7178,0.000141859
25.0924,-4.96833,54.0705,-9.77516e-06
-1.01201,25.8783,47.8167,-0.000426769
-18.8131,19.2002,34.2535,0.000584245
6.31404,-25.9793,13.9328,-5.11408e-05
-10.2587,23.0804,106.075,-0.00123453
-24.802,-4.9008,65.3852,1.21593e-05
8.00301,24.745,1.61449,0.000281692
-23.6266,-8.57672,82.3223,-0.00013113
15.7982,20.1168,51.3439,0.000519276
-3.11724,-24.1363,107.146,-0.00320292
-0.0675087,-25.1124,84.5787,0.000427604
-25.1227,-3.12122,-4.13625,0.00175118
25.2662,-7.14282,68.5233,0.000182152
-21.7274,14.5217,7.74867,-0.00304723
-13.8203,-20.6805,42.725,0.00010252
21.1953,-11.8064,19.2637,6.03199e-05
-25.4254,-8.27978,34.1291,0.000316978
-19.3581,-15.4247,24.5662,-0.000143409
-18.4297,18.6792,17.1173,0.000255704
-25.4619,3.14111,98.7477,0.000159502
-10.746,-22.9156,100.165,0.000286341
-10.5204,-23.1672,4.17219,-7.27177e-05
0.039986,-25.1121,15.4826,5.28097e-05
-17.9662,-16.9205,4.68521,0.000161529
-1.01861,24.8712,42.7241,-0.000506163
8.66453,-23.7283,59.307,0.000180006
-16.8608,20.0127,71.6793,7.20024e-05
22.9868,8.10213,107.109,0.000110388
19.2153,-17.8495,66.0088,-0.000275612
-12.4487,22.1837,38.4713,9.44138e-05
-22.7464,10.4565,25.5716,-7.53403e-05
-20.8596,14.3374,96.6549,-0.000717163
-25.7043,-5.97189,73.1973,2.28882e-05
-21.0185,15.4418,85.9878,0.000637531
2.62321,-23.3217,107.28,-0.000228524
21.8561,12.0073,98.643,0.00571108
-15.3093,-21.1275,69.9763,0.000127912
5.05498,-24.9502,65.0783,0.000378489
-8.26756,-25.145,64.4291,0.000216603
7.03555,-25.1427,62.2814,9.87053e-05
-0.208742,-24.3614,107.125,-0.00297797
7.0915,25.162,3.15266,-0.00074482
